"Model","RMSE_Train","RMSE_Test","R2_Train","R2_Test","Species"
"Landings Model",125219.151836415,87719.6420310146,0.947944317244628,0.939520141249872,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0879367663424873,0.0611515567335718,0.998856173939883,0.9997021116275,"Periwinkles_Atlantic__Cockles_"
"Exports Model",105848.903332138,84626.0348126642,0.996793485572558,0.998095178964427,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0206987809107057,0.0126736064278031,0.996128823398593,0.998513405470789,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",33198.976955542,18791.0879341237,0.990962865479499,0.997079218234926,"Periwinkles_Atlantic__Cockles_"
"Landings Model",125219.151836415,87719.6420310146,0.947944317244628,0.939520141249872,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0879367663424873,0.0611515567335718,0.998856173939883,0.9997021116275,"Periwinkles_Atlantic__Cockles_"
"Exports Model",61108.6511013015,17187.1073013424,0.998898847737984,0.999920115892825,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0191686642709088,0.0112176971179159,0.996623352017927,0.998636149350526,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",39223.88884685,5271.22259907933,0.987252079170096,0.999783771594421,"Periwinkles_Atlantic__Cockles_"
"Landings Model",125219.151836415,87719.6420310146,0.947944317244628,0.939520141249872,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0879367663424873,0.0611515567335718,0.998856173939883,0.9997021116275,"Periwinkles_Atlantic__Cockles_"
"Exports Model",61108.6511013015,17187.1073013424,0.998898847737984,0.999920115892825,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0194921382655911,0.0116248432010717,0.996521723212852,0.998510739371935,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",38961.2702771515,8024.03069525189,0.987322402082329,0.999457538656161,"Periwinkles_Atlantic__Cockles_"
"Landings Model",125219.151836415,87719.6420310146,0.947944317244628,0.939520141249872,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0879367663424873,0.0611515567335718,0.998856173939883,0.9997021116275,"Periwinkles_Atlantic__Cockles_"
"Exports Model",61108.6511013015,17187.1073013424,0.998898847737984,0.999920115892825,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0198644143149519,0.0122048617207651,0.996374431568599,0.998365501888307,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",39333.8759924505,7752.7597264554,0.986993434057659,0.999544931217563,"Periwinkles_Atlantic__Cockles_"
"Landings Model",125219.151836415,87719.6420310146,0.947944317244628,0.939520141249872,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0879367663424873,0.0611515567335718,0.998856173939883,0.9997021116275,"Periwinkles_Atlantic__Cockles_"
"Exports Model",61108.6511013015,17187.1073013424,0.998898847737984,0.999920115892825,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0212686685862608,0.0176215879817767,0.995992998546275,0.996576794540764,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",43339.4904281504,22416.9908167951,0.984102875964075,0.996230573175117,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0126991748412963,0.0276999113049265,0.998489199007306,0.992510484559621,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",40065.9842948479,19135.1573474053,0.986862150000263,0.996860412381117,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0170773335886502,0.0285503055993085,0.997339547864435,0.992265018038387,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",41458.8493915006,7935.63345276132,0.985457313632583,0.999479791964094,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0126304229108843,0.0279857062643061,0.998501936699307,0.992441181180024,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",21923.7046307572,63227.2576572143,0.996029983682371,0.967544137608443,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0126304229108843,0.0279857062643061,0.998501936699307,0.992441181180024,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",17164.1961898147,48160.9476744936,0.997696420505538,0.98161784261758,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0126304229108843,0.0279857062643061,0.998501936699307,0.992441181180024,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",19195.7831213177,48539.4787917209,0.996966430903787,0.981236451759249,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0137033735415112,0.0273435594694187,0.998236972924302,0.992727960443336,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",38752.9695702671,30101.7638802726,0.987858225110747,0.99224374839975,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0137033735415112,0.0273435594694187,0.998236972924302,0.992727960443336,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",38752.9695702671,30101.7638802726,0.987858225110747,0.99224374839975,"Periwinkles_Atlantic__Cockles_"
"Landings Model",138408.555506914,151668.902980918,0.93788540992338,0.818635841577747,"Periwinkles_Atlantic__Cockles_"
"Consumption Model",0.0864793546365843,0.0684121212968093,0.998967608452754,0.999318661146943,"Periwinkles_Atlantic__Cockles_"
"Exports Model",58588.1429175104,78081.1864538288,0.999001624307174,0.99835459549964,"Periwinkles_Atlantic__Cockles_"
"Market Value Model",0.0137033735415112,0.0273435594694187,0.998236972924302,0.992727960443336,"Periwinkles_Atlantic__Cockles_"
"Blue Economy Model",36004.9674459033,26457.864211639,0.989554796573069,0.994046625269961,"Periwinkles_Atlantic__Cockles_"
"Landings Model",725043.286886593,1773784.14864561,0.941945153793118,0.609313186875053,"Plaice_American__Dab_"
"Consumption Model",0.0956867908527926,0.0737596801446452,0.998731019675663,0.999347145447142,"Plaice_American__Dab_"
"Exports Model",78923.8762976583,82818.0637906858,0.998260660939141,0.998333449617905,"Plaice_American__Dab_"
"Landings Model",725043.286886593,1773784.14864561,0.941945153793118,0.609313186875053,"Plaice_American__Dab_"
"Consumption Model",0.0956867908527926,0.0737596801446452,0.998731019675663,0.999347145447142,"Plaice_American__Dab_"
"Exports Model",78923.8762976583,82818.0637906858,0.998260660939141,0.998333449617905,"Plaice_American__Dab_"
"Market Value Model",0.0161268042273073,0.0106324950028598,0.99949123859438,0.999818264792008,"Plaice_American__Dab_"
"Landings Model",725043.286886593,1773784.14864561,0.941945153793118,0.609313186875053,"Plaice_American__Dab_"
"Consumption Model",0.0956867908527926,0.0737596801446452,0.998731019675663,0.999347145447142,"Plaice_American__Dab_"
"Exports Model",78923.8762976583,82818.0637906858,0.998260660939141,0.998333449617905,"Plaice_American__Dab_"
"Market Value Model",0.0161268042273073,0.0106324950028598,0.99949123859438,0.999818264792008,"Plaice_American__Dab_"
"Landings Model",725043.286886593,1773784.14864561,0.941945153793118,0.609313186875053,"Plaice_American__Dab_"
"Consumption Model",0.0956867908527926,0.0737596801446452,0.998731019675663,0.999347145447142,"Plaice_American__Dab_"
"Exports Model",78923.8762976583,82818.0637906858,0.998260660939141,0.998333449617905,"Plaice_American__Dab_"
"Market Value Model",0.0161268042273073,0.0106324950028598,0.99949123859438,0.999818264792008,"Plaice_American__Dab_"
"Blue Economy Model",197504.015321297,120305.105134706,0.987723018811086,0.996656085432537,"Plaice_American__Dab_"
"Landings Model",725043.286886593,1773784.14864561,0.941945153793118,0.609313186875053,"Plaice_American__Dab_"
"Consumption Model",0.0956867908527926,0.0737596801446452,0.998731019675663,0.999347145447142,"Plaice_American__Dab_"
"Exports Model",78923.8762976583,82818.0637906858,0.998260660939141,0.998333449617905,"Plaice_American__Dab_"
"Market Value Model",0.0161268042273073,0.0106324950028598,0.99949123859438,0.999818264792008,"Plaice_American__Dab_"
"Blue Economy Model",169174.276203503,114693.122034373,0.990867233075121,0.997193412926355,"Plaice_American__Dab_"
"Landings Model",751326.467409023,1892069.72986182,0.935458474669165,0.55455589750547,"Plaice_American__Dab_"
"Consumption Model",0.0814962709880171,0.123376068677572,0.999099165589077,0.998041181885277,"Plaice_American__Dab_"
"Exports Model",79126.5622858126,81863.180568702,0.998231568063604,0.99811591164194,"Plaice_American__Dab_"
"Market Value Model",0.01543212856372,0.0153960483408587,0.999529768718519,0.999617881624193,"Plaice_American__Dab_"
"Blue Economy Model",137185.425808437,268551.389989988,0.995153628535249,0.974631504013285,"Plaice_American__Dab_"
"Landings Model",751326.467409023,1892069.72986182,0.935458474669165,0.55455589750547,"Plaice_American__Dab_"
"Consumption Model",0.0814962709880171,0.123376068677572,0.999099165589077,0.998041181885277,"Plaice_American__Dab_"
"Exports Model",79126.5622858126,81863.180568702,0.998231568063604,0.99811591164194,"Plaice_American__Dab_"
"Market Value Model",0.01543212856372,0.0153960483408587,0.999529768718519,0.999617881624193,"Plaice_American__Dab_"
"Blue Economy Model",164163.52299352,248755.541329088,0.993718309594463,0.979213319524448,"Plaice_American__Dab_"
"Landings Model",751326.467409023,1892069.72986182,0.935458474669165,0.55455589750547,"Plaice_American__Dab_"
"Consumption Model",0.0814962709880171,0.123376068677572,0.999099165589077,0.998041181885277,"Plaice_American__Dab_"
"Exports Model",46820.380023282,70572.4576404925,0.999378162710814,0.998585703958684,"Plaice_American__Dab_"
"Market Value Model",0.0165594394029799,0.00939405242822553,0.999440447275645,0.999854790787075,"Plaice_American__Dab_"
"Blue Economy Model",156922.061823261,191217.780643146,0.992344620652489,0.99004173239829,"Plaice_American__Dab_"
"Landings Model",751326.467409023,1892069.72986182,0.935458474669165,0.55455589750547,"Plaice_American__Dab_"
"Consumption Model",0.0814962709880171,0.123376068677572,0.999099165589077,0.998041181885277,"Plaice_American__Dab_"
"Exports Model",46820.380023282,70572.4576404925,0.999378162710814,0.998585703958684,"Plaice_American__Dab_"
"Market Value Model",0.017137601485464,0.00919012080772435,0.999404206891356,0.999862618574429,"Plaice_American__Dab_"
"Blue Economy Model",173757.672909622,53682.4876492103,0.99055519276721,0.999184912392006,"Plaice_American__Dab_"
"Landings Model",751326.467409023,1892069.72986182,0.935458474669165,0.55455589750547,"Plaice_American__Dab_"
"Consumption Model",0.0814962709880171,0.123376068677572,0.999099165589077,0.998041181885277,"Plaice_American__Dab_"
"Exports Model",46820.380023282,70572.4576404925,0.999378162710814,0.998585703958684,"Plaice_American__Dab_"
"Market Value Model",0.0164553224726919,0.00927037670438403,0.99945694246777,0.999875550838064,"Plaice_American__Dab_"
"Blue Economy Model",138507.687255996,224528.691153206,0.994218023203718,0.986057435467946,"Plaice_American__Dab_"
"Landings Model",751326.467409023,1892069.72986182,0.935458474669165,0.55455589750547,"Plaice_American__Dab_"
"Consumption Model",0.0814962709880171,0.123376068677572,0.999099165589077,0.998041181885277,"Plaice_American__Dab_"
"Exports Model",46820.380023282,70572.4576404925,0.999378162710814,0.998585703958684,"Plaice_American__Dab_"
"Market Value Model",0.0261158503120996,0.0216764132628361,0.998803337409404,0.999727701624307,"Plaice_American__Dab_"
"Blue Economy Model",200248.028004696,135025.922432098,0.988574608797392,0.993574966031945,"Plaice_American__Dab_"
"Landings Model",703294.767868527,1800220.78714668,0.950219356243772,0.478884579208951,"Plaice_American__Dab_"
"Consumption Model",0.0935380959161056,0.0861196038791503,0.998884712777464,0.998986409506651,"Plaice_American__Dab_"
"Exports Model",65206.1977156254,43724.178110642,0.998818738394181,0.999479992147732,"Plaice_American__Dab_"
"Market Value Model",0.0149881701961644,0.0163407042988419,0.999586428565017,0.999400092837206,"Plaice_American__Dab_"
"Blue Economy Model",186317.765320936,164600.439978413,0.988356855638224,0.995716457918191,"Plaice_American__Dab_"
"Landings Model",703294.767868527,1800220.78714668,0.950219356243772,0.478884579208951,"Plaice_American__Dab_"
"Consumption Model",0.0935380959161056,0.0861196038791503,0.998884712777464,0.998986409506651,"Plaice_American__Dab_"
"Exports Model",65206.1977156254,43724.178110642,0.998818738394181,0.999479992147732,"Plaice_American__Dab_"
"Market Value Model",0.0255733933111803,0.0264289107679325,0.999077751962785,0.99872721721392,"Plaice_American__Dab_"
"Blue Economy Model",191523.74596798,148696.860081958,0.990295867988415,0.989553973739521,"Plaice_American__Dab_"
"Landings Model",703294.767868527,1800220.78714668,0.950219356243772,0.478884579208951,"Plaice_American__Dab_"
"Consumption Model",0.0935380959161056,0.0861196038791503,0.998884712777464,0.998986409506651,"Plaice_American__Dab_"
"Exports Model",65206.1977156254,43724.178110642,0.998818738394181,0.999479992147732,"Plaice_American__Dab_"
"Market Value Model",0.0149108373908984,0.0153060304355519,0.999590722133851,0.999491400337264,"Plaice_American__Dab_"
"Blue Economy Model",189705.739470356,161263.189367955,0.990306138220354,0.99000021311445,"Plaice_American__Dab_"
"Landings Model",703294.767868527,1800220.78714668,0.950219356243772,0.478884579208951,"Plaice_American__Dab_"
"Consumption Model",0.0935380959161056,0.0861196038791503,0.998884712777464,0.998986409506651,"Plaice_American__Dab_"
"Exports Model",65206.1977156254,43724.178110642,0.998818738394181,0.999479992147732,"Plaice_American__Dab_"
"Market Value Model",0.0149108373908984,0.0153060304355519,0.999590722133851,0.999491400337264,"Plaice_American__Dab_"
"Blue Economy Model",212117.441185454,143851.278161095,0.988970816189307,0.992159535958629,"Plaice_American__Dab_"
"Landings Model",703294.767868527,1800220.78714668,0.950219356243772,0.478884579208951,"Plaice_American__Dab_"
"Consumption Model",0.0935380959161056,0.0861196038791503,0.998884712777464,0.998986409506651,"Plaice_American__Dab_"
"Exports Model",65206.1977156254,43724.178110642,0.998818738394181,0.999479992147732,"Plaice_American__Dab_"
"Market Value Model",0.0149108373908984,0.0153060304355519,0.999590722133851,0.999491400337264,"Plaice_American__Dab_"
